job_vacancy,experience,location,college,skill1,skill2,skill3,skill4,skill5,level1,level2,level3,level4,level5,employed
5,13,48,32,73,20,97,41,56,4,1,0,0,5,1
40,36,74,87,78,3,93,86,13,2,4,2,4,3,1
96,11,31,6,88,37,98,52,73,4,0,0,2,4,1
82,33,66,49,9,22,59,67,9,4,2,5,3,0,2
87,26,34,31,75,84,38,59,9,4,5,0,4,5,2
7,36,48,56,94,66,63,82,91,2,3,2,5,5,2
8,14,71,3,16,27,3,94,25,2,3,2,0,5,2
68,39,83,73,55,33,3,14,5,3,0,4,0,1,1
79,35,58,55,62,96,41,21,96,5,4,2,1,3,2
31,32,70,88,68,49,42,20,54,0,4,1,5,0,1
54,3,21,12,64,14,52,35,67,0,5,2,5,3,1
21,38,39,10,50,44,72,86,79,3,2,3,5,4,1
91,19,34,30,85,4,91,5,55,2,0,5,4,3,1
65,9,9,7,42,50,77,97,67,5,4,2,1,5,2
92,1,67,27,63,49,87,1,43,4,0,2,0,1,2
83,0,93,11,0,16,75,36,75,3,4,4,1,5,1
48,11,15,98,5,40,69,57,77,1,4,5,3,3,2
71,28,26,56,25,55,89,58,16,4,0,5,3,4,2
95,9,9,13,24,90,0,32,87,4,2,4,2,3,2
53,24,96,35,91,56,62,39,93,3,3,4,4,3,1
16,11,13,35,0,59,90,52,19,4,3,3,2,1,1
45,21,33,36,38,36,90,28,30,2,2,2,5,4,1
96,0,45,5,89,32,10,49,99,2,1,2,3,4,2
65,16,47,55,36,17,47,43,56,3,4,4,2,5,2
98,19,72,34,38,49,71,77,92,1,2,1,1,3,2
50,2,84,80,66,21,72,44,45,5,4,5,0,3,2
39,21,39,36,19,63,49,85,34,5,3,5,3,1,2
66,13,36,27,24,59,99,74,2,4,0,2,2,1,1
67,7,41,76,20,71,55,61,32,5,3,2,3,0,2
31,3,49,10,50,1,76,59,70,0,2,4,1,5,1
45,17,71,7,25,48,1,33,67,5,2,5,2,2,2
51,8,20,59,32,52,64,43,42,5,2,2,2,5,2
5,39,16,78,49,58,88,46,93,1,3,0,2,4,1
43,4,63,19,31,55,95,95,98,1,0,5,1,5,1
75,25,68,1,85,81,71,18,49,3,4,0,2,3,1
77,23,59,33,10,17,47,65,25,5,5,2,5,4,2
85,15,19,69,54,52,91,20,1,2,3,5,0,2,2
95,33,71,81,94,97,68,61,88,5,4,5,1,0,2
94,0,31,73,57,2,82,68,43,1,0,5,0,4,2
11,12,58,74,87,84,38,9,27,2,2,2,3,1,1
22,22,91,56,41,97,15,50,18,2,1,3,0,5,1
35,30,79,79,57,15,54,69,80,2,5,0,0,0,1
96,30,16,79,38,20,48,7,87,2,0,5,3,3,2
47,35,21,82,50,25,94,88,7,2,1,2,4,1,1
45,38,58,3,32,51,6,26,55,4,3,5,5,0,2
10,5,96,63,18,97,86,50,12,3,5,0,4,2,2
57,39,61,67,26,36,77,61,33,2,3,2,2,1,1
54,29,4,77,30,71,39,23,64,0,5,3,4,3,1
35,38,79,63,37,16,9,18,18,5,5,0,1,2,1
30,0,59,74,8,14,1,52,57,2,3,1,4,3,1
99,17,89,64,37,79,97,93,84,5,5,1,1,2,1
79,35,11,65,81,22,86,77,8,3,5,4,1,0,1
49,29,14,12,54,44,3,97,77,1,5,4,3,5,1
65,6,29,16,30,26,67,24,9,5,0,2,0,1,1
73,36,56,18,92,89,70,70,71,2,1,3,1,3,2
92,35,71,8,9,90,74,17,37,3,3,2,2,2,2
25,23,35,41,37,34,40,54,39,4,2,2,0,0,2
34,4,30,87,8,39,83,43,0,5,1,2,2,4,1
34,0,28,5,3,85,80,56,2,0,4,1,5,5,1
45,16,6,65,13,88,52,91,88,2,1,4,2,0,1
75,18,69,52,40,18,37,72,20,2,3,5,0,4,1
93,4,36,46,26,29,74,99,88,1,3,2,4,1,1
83,8,0,96,7,49,73,58,85,0,1,0,1,4,2
55,5,57,72,94,10,54,22,49,3,5,3,1,4,1
39,39,37,42,66,19,17,37,42,0,4,2,0,1,2
84,34,3,20,96,90,64,63,61,4,3,2,1,5,1
40,7,79,9,55,69,71,51,81,3,3,2,0,0,2
2,14,7,37,61,88,10,9,65,4,4,1,3,3,1
4,4,20,13,92,10,40,23,20,4,3,5,1,4,1
0,4,62,44,13,31,93,52,39,1,5,0,4,5,1
39,4,41,96,95,2,91,2,41,3,4,2,2,0,1
87,21,52,9,91,14,82,25,60,4,0,3,4,5,1
2,27,90,4,23,51,27,90,37,3,1,5,4,3,1
98,13,74,2,87,71,46,8,3,2,1,0,4,4,1
31,23,80,19,26,94,84,21,15,1,5,3,1,5,2
58,12,77,83,61,75,50,5,69,2,4,3,0,2,1
5,21,25,14,56,98,11,63,60,4,1,3,5,2,1
82,9,38,70,97,96,57,51,97,0,4,3,5,2,2
64,21,30,27,78,78,83,46,95,1,3,1,5,0,1
71,8,21,85,94,50,13,49,3,2,4,4,5,2,2
32,15,2,67,83,31,47,15,94,3,1,0,5,1,1
4,32,88,43,24,67,43,98,0,0,1,4,2,2,1
52,33,2,40,98,70,73,53,27,3,2,3,2,3,2
37,9,65,5,2,92,49,57,45,5,0,4,3,5,1
56,37,75,31,56,62,19,56,36,0,0,0,3,1,1
63,6,80,47,5,36,92,7,14,2,4,5,2,5,2
36,18,30,21,33,72,95,40,34,0,5,4,4,2,1
61,16,47,3,29,58,25,23,42,4,1,0,5,0,1
20,4,72,24,23,32,32,10,90,3,2,2,5,3,2
16,19,55,55,47,68,98,37,98,1,5,1,5,3,1
94,16,9,0,75,81,81,0,71,1,3,1,4,4,1
69,28,42,46,41,44,80,78,67,0,5,5,2,3,1
29,7,99,16,81,17,86,91,21,3,2,1,2,2,2
88,1,65,46,46,66,57,39,82,3,5,1,1,3,1
9,40,88,42,77,88,57,58,30,0,5,5,5,4,1
69,40,83,22,8,58,76,35,93,5,1,0,0,2,2
71,15,80,27,79,97,72,92,19,1,0,1,5,5,1
20,33,55,26,99,71,61,10,34,2,0,1,5,3,1
18,20,78,32,83,93,3,71,61,0,3,2,0,3,1
61,13,47,90,80,58,89,49,98,3,2,2,1,0,1
14,9,45,13,6,42,41,28,8,2,5,3,4,3,1
43,34,15,45,96,60,73,28,84,5,2,4,5,5,1
78,6,51,9,49,11,50,36,85,1,0,2,3,2,2
32,1,52,69,62,3,56,91,40,3,4,3,5,3,1
15,30,73,89,71,43,81,35,49,5,3,5,4,1,2
22,5,30,39,20,67,64,42,92,3,5,2,5,1,1
15,30,27,28,61,74,47,67,56,1,3,1,5,4,2
17,31,3,58,67,55,59,46,79,3,2,3,0,1,1
56,28,21,17,91,73,37,93,60,5,3,1,3,1,2
95,3,22,74,72,33,5,32,14,2,1,3,3,1,1
16,10,36,80,10,56,89,87,98,5,2,4,4,3,2
68,29,92,69,29,24,25,16,31,5,0,4,4,5,2
39,27,60,54,86,98,43,79,65,3,0,0,1,2,2
21,21,60,3,77,51,24,5,37,0,5,4,3,1,1
85,19,98,67,79,94,36,45,72,3,2,1,4,5,2
73,29,64,70,14,26,21,19,3,3,0,5,4,5,1
5,24,39,33,13,26,98,41,59,1,2,3,2,4,2
97,3,84,2,77,98,62,85,47,5,5,5,5,4,1
44,21,50,3,89,44,97,74,91,0,4,2,3,1,1
3,32,37,12,9,52,21,99,49,0,0,0,2,2,1
0,6,98,97,3,14,53,1,53,3,3,0,2,1,1
90,11,57,32,10,86,99,56,50,3,2,4,5,2,2
79,21,82,27,98,54,89,98,14,2,1,0,5,0,2
67,14,28,76,18,5,32,68,37,5,4,1,1,4,2
60,8,64,86,93,60,45,40,67,4,0,5,1,2,1
83,22,32,82,13,11,31,19,37,5,3,3,2,3,2
71,4,92,0,35,10,75,2,1,3,1,5,0,5,2
44,24,24,67,4,51,5,39,50,0,4,3,3,1,1
25,16,83,36,16,51,79,16,24,2,0,3,4,0,2
21,38,46,65,43,50,65,79,54,0,5,3,0,4,1
42,3,78,12,65,27,90,5,95,3,3,0,5,2,2
11,30,77,78,27,99,44,4,77,2,2,3,4,3,1
49,30,68,3,81,26,85,58,87,3,4,4,2,0,2
77,26,26,48,84,69,86,85,58,0,4,3,2,1,2
68,22,90,37,13,52,96,77,29,0,3,0,5,1,2
66,15,69,1,59,10,67,91,37,2,4,5,0,2,2
52,40,63,56,65,84,6,59,96,5,0,1,2,1,2
33,37,81,96,80,29,42,92,27,3,2,4,0,1,1
17,19,2,35,31,77,6,31,69,5,4,4,3,1,2
66,22,76,95,59,73,27,33,13,3,3,4,1,5,2
6,29,66,80,93,94,38,2,90,4,3,4,0,3,1
24,11,84,92,64,85,80,91,54,0,4,2,1,2,1
42,32,65,48,72,10,59,62,47,3,5,3,0,3,1
52,36,33,83,95,10,52,22,95,3,5,0,1,4,1
83,32,36,77,51,54,18,34,33,4,1,5,2,1,2
9,17,87,75,51,98,72,62,68,1,4,0,3,1,2
69,32,10,61,58,74,99,7,91,2,2,5,4,5,2
2,26,48,78,23,86,71,45,38,5,4,5,5,4,1
33,10,54,32,5,11,17,32,1,0,1,1,3,0,1
91,7,90,8,71,31,55,1,83,4,3,3,3,4,2
1,10,2,42,12,51,58,79,34,2,1,4,0,3,2
83,5,31,42,85,92,50,55,15,0,4,0,0,3,1
49,36,46,67,17,34,56,32,26,5,4,5,0,2,1
68,18,49,51,34,49,30,67,11,3,0,5,3,2,1
81,0,88,14,54,35,97,19,22,5,0,4,1,2,2
87,18,1,98,22,67,60,42,3,1,4,2,3,4,1
11,8,34,51,41,19,40,80,15,3,1,1,0,4,2
4,11,31,18,62,18,54,28,5,2,2,5,2,0,2
19,17,41,14,4,34,62,0,81,4,3,4,3,5,1
87,17,58,19,42,14,34,34,6,4,4,4,2,0,1
56,32,41,38,51,65,3,37,22,0,4,4,5,2,1
25,15,56,66,32,32,13,93,92,2,2,4,3,5,1
42,36,79,10,97,18,96,13,22,2,2,3,2,5,2
0,9,41,9,79,52,85,59,99,4,0,3,1,0,1
6,20,16,20,66,36,14,44,58,5,1,3,0,4,2
36,8,31,41,37,59,24,89,66,2,4,1,4,4,1
71,13,52,49,14,31,98,71,78,5,4,3,2,3,2
53,35,37,83,41,89,98,59,37,3,3,3,3,5,2
68,23,52,64,58,36,92,7,61,0,5,3,1,2,2
71,24,76,7,87,77,75,16,8,0,4,2,3,3,2
80,35,13,37,99,65,76,13,91,5,3,1,2,5,1
47,36,62,99,52,37,5,47,46,4,3,1,4,3,2
60,26,44,88,27,11,82,85,46,0,1,1,2,3,1
87,28,22,68,16,99,58,21,59,5,4,5,5,3,1
62,36,64,69,64,17,69,21,24,1,4,2,2,2,2
19,15,27,34,5,94,53,33,91,4,3,4,4,5,2
65,13,43,91,93,77,85,80,64,4,4,2,5,0,2
77,0,40,17,14,19,86,16,72,3,0,1,1,3,2
60,2,46,37,60,38,7,48,57,0,1,1,2,5,1
51,20,79,17,70,21,69,57,74,4,0,2,0,0,1
42,3,75,17,94,17,5,41,96,5,3,0,5,4,2
0,17,5,49,2,37,69,69,1,0,5,4,3,4,2
78,20,0,52,6,80,6,27,36,4,3,0,5,1,1
97,9,9,88,14,74,63,6,39,4,4,2,4,3,2
13,38,51,84,85,86,99,66,78,2,2,1,0,5,1
38,23,40,66,73,57,18,38,11,4,0,5,2,3,1
22,31,15,22,35,83,70,71,77,5,3,4,5,1,2
93,33,8,98,74,89,3,15,43,4,0,5,0,4,2
68,21,6,5,10,64,13,42,81,3,2,5,2,4,1
73,4,16,42,75,77,21,82,63,2,2,3,4,0,2
14,37,17,2,69,76,33,32,11,5,3,4,4,0,1
8,4,36,23,12,65,3,4,93,5,3,1,5,5,2
88,34,93,14,55,19,72,7,9,2,1,3,5,1,1
20,2,40,90,1,9,39,37,87,0,3,5,1,2,1
46,19,46,40,43,76,99,60,60,0,4,1,2,1,1
2,33,80,59,29,33,13,62,14,0,0,4,1,0,1
53,26,47,3,22,50,53,8,40,0,3,4,4,4,2
77,29,66,16,4,4,97,46,41,0,4,4,2,1,2
28,10,97,59,83,59,40,37,93,1,3,1,5,5,2
59,29,58,6,0,13,92,32,98,1,1,2,1,2,1
46,8,48,99,40,72,67,5,17,1,2,4,2,4,1
14,11,57,35,36,60,77,31,2,5,4,2,3,3,1
55,1,57,82,28,26,65,83,66,5,4,1,1,4,1
40,37,95,18,31,59,65,0,48,0,1,4,0,5,1
94,0,69,43,30,12,61,10,8,2,4,3,5,0,1
86,9,33,7,7,4,54,4,97,2,2,0,1,4,2
91,5,51,54,33,53,64,89,19,3,1,4,3,1,1
38,6,16,58,41,71,22,56,89,5,4,0,0,0,1
5,0,31,19,53,63,49,76,71,0,0,5,4,0,2
50,21,39,25,41,8,23,82,86,3,4,4,1,1,1
62,38,44,20,39,56,27,12,4,5,0,5,0,1,2
36,8,91,62,85,93,29,98,54,5,2,4,3,5,2
0,14,85,54,32,72,85,19,14,3,1,4,3,0,1
66,21,6,16,70,85,94,61,61,3,4,0,5,1,2
69,12,17,55,17,9,22,4,19,3,0,2,4,1,2
24,6,4,63,57,78,86,69,31,5,3,3,0,4,1
46,28,14,87,1,16,51,25,59,1,0,1,5,1,1
72,5,75,34,28,46,31,52,76,1,4,2,1,3,1
76,15,4,72,62,44,72,62,38,1,3,4,0,0,1
93,4,36,52,93,24,78,52,91,4,5,4,4,0,1
81,21,57,69,85,1,68,86,14,0,4,5,4,4,2
49,39,72,47,63,41,64,87,26,3,3,3,0,0,1
43,35,42,86,52,30,58,45,50,2,1,3,4,5,1
32,15,0,37,86,77,27,42,65,1,4,5,3,1,1
46,31,55,13,73,39,97,57,98,2,5,1,4,2,1
54,15,40,3,70,7,52,98,77,0,5,5,2,5,2
4,9,39,30,30,34,99,64,78,2,1,5,1,1,2
84,15,19,14,66,27,32,60,27,0,4,4,1,4,2
93,39,38,2,22,84,61,15,16,3,1,2,4,4,2
62,38,72,4,93,76,98,57,78,3,2,5,5,5,1
43,14,1,97,71,50,51,14,20,4,1,5,1,2,1
79,11,77,21,52,54,90,38,58,4,3,1,1,5,1
48,19,28,11,8,84,0,6,17,3,2,5,2,4,2
6,16,18,17,28,22,83,33,56,4,5,5,3,1,2
21,10,97,92,15,19,21,97,46,2,5,1,0,0,1
15,18,79,2,85,60,76,4,63,3,4,2,2,2,1
64,9,70,75,98,55,54,14,95,5,4,2,1,3,1
74,26,9,43,12,46,40,24,25,5,3,1,0,4,2
7,35,38,70,35,95,43,47,77,3,3,5,1,4,2
72,35,87,58,56,20,70,65,98,4,2,0,0,3,1
9,20,43,61,72,42,52,32,14,1,3,3,0,4,1
19,25,6,73,52,62,28,84,26,2,3,0,5,1,2
67,22,5,72,90,61,18,36,32,5,5,5,5,1,2
6,24,24,70,12,77,30,75,92,4,2,5,1,4,2
56,34,31,86,26,13,95,74,98,4,0,1,5,1,2
72,36,2,94,45,38,57,70,10,1,1,5,0,5,1
15,5,28,99,25,94,31,21,5,1,4,2,3,5,2
62,40,34,70,58,53,94,14,64,3,5,0,5,5,2
73,32,28,25,19,97,55,7,91,5,4,5,3,1,1
96,16,71,0,41,16,82,91,40,4,5,0,4,3,1
69,37,55,59,98,98,59,68,15,3,3,2,2,2,2
15,39,43,61,59,21,36,4,41,3,3,5,1,2,1
13,36,8,1,37,23,49,35,4,1,5,4,4,2,2
74,31,9,27,44,8,44,43,14,4,4,0,1,4,1
39,24,57,71,76,13,25,21,4,5,5,2,0,0,1
19,18,33,71,14,63,67,61,80,2,0,5,3,5,2
64,40,68,64,74,69,51,99,62,1,2,4,2,4,2
10,18,43,17,38,75,86,10,82,5,3,2,5,1,1
94,2,92,89,18,22,34,66,1,0,2,3,1,0,1
35,21,66,99,75,39,93,42,1,2,3,2,3,1,1
27,2,64,95,49,28,18,4,61,5,2,1,3,1,1
92,14,54,86,70,34,46,77,4,5,5,3,4,2,2
90,0,15,83,11,86,64,50,49,1,2,1,0,3,1
99,26,87,32,25,70,95,72,66,4,0,4,5,2,2
86,9,18,59,57,89,6,94,58,3,0,5,4,0,1
95,35,56,77,73,48,34,64,1,0,5,3,5,4,2
79,35,41,50,1,30,98,43,5,1,1,2,4,3,2
71,34,50,60,32,22,73,38,91,1,5,0,2,4,2
36,22,72,5,2,64,11,18,81,5,0,5,4,0,2
79,2,26,42,64,5,19,38,4,3,4,5,3,2,1
46,39,42,73,78,73,31,62,57,3,3,1,0,4,2
38,16,59,60,42,62,40,53,28,3,2,1,2,3,2
91,31,24,13,4,19,10,68,60,1,3,5,3,0,1
41,30,75,17,38,65,98,86,3,2,4,0,3,1,2
33,4,95,61,4,45,14,9,57,5,1,4,1,2,2
19,35,20,14,5,58,12,79,5,0,3,3,1,2,2
72,29,77,9,54,58,77,11,52,5,3,2,5,4,2
35,30,40,26,65,20,36,75,23,5,5,2,5,5,2
36,31,25,58,38,36,21,55,22,4,4,1,3,4,2
30,3,66,82,37,38,21,75,65,5,4,5,2,3,2
63,2,80,93,61,32,46,85,96,0,4,1,1,4,2
59,21,31,37,1,61,45,34,31,0,2,0,4,3,2
77,18,10,27,42,20,66,39,37,1,0,1,1,3,1
87,38,2,34,32,64,4,71,42,4,4,3,3,4,2
97,4,44,46,66,90,85,52,24,5,0,5,0,2,1
69,6,28,74,46,36,9,80,1,0,2,2,3,2,1
26,21,21,73,66,58,70,6,65,3,2,5,3,4,2
51,5,38,98,28,11,36,54,60,0,1,4,4,4,1
67,18,68,4,38,98,36,26,64,1,0,2,4,1,2
17,17,2,82,74,90,19,51,61,2,3,5,5,4,2
64,17,16,61,2,47,32,6,8,3,0,3,3,3,2
83,8,96,68,96,58,55,98,74,1,4,1,5,5,1
14,0,93,20,6,21,62,29,20,1,0,2,3,4,1
15,29,29,56,0,49,27,80,66,1,1,0,4,4,2
73,2,61,0,46,54,97,2,16,1,4,2,5,0,1
81,13,50,40,25,61,41,63,54,1,4,2,0,1,1
41,34,55,37,26,63,90,99,85,2,0,1,4,2,2
96,37,85,84,64,22,92,10,71,3,5,3,3,1,1
72,34,81,37,47,91,61,68,61,2,2,4,1,4,1
51,22,22,22,74,66,57,25,85,0,4,4,0,3,1
44,23,17,28,95,79,38,39,33,2,0,4,4,0,1
34,16,24,87,20,19,15,13,19,4,3,2,2,1,2
84,2,53,94,21,54,85,1,71,1,1,1,0,5,1
15,2,78,46,19,1,67,90,23,1,5,1,0,4,2
57,38,92,15,14,76,70,83,15,2,5,0,2,2,1
75,33,94,64,23,59,64,49,65,3,3,4,2,5,2
76,37,36,82,90,79,53,77,83,4,2,3,4,4,1
16,15,56,90,34,99,65,62,34,1,1,2,5,2,2
65,25,50,73,9,88,26,9,36,4,5,4,4,3,2
82,10,87,34,11,25,20,71,59,0,2,3,0,4,2
76,35,98,45,4,48,14,20,86,4,4,1,3,4,2
84,0,11,30,19,41,75,46,7,0,4,5,3,0,2
91,31,97,81,98,78,42,13,66,4,2,3,1,5,2
1,10,98,74,90,80,66,3,49,4,2,2,3,1,2
68,29,25,94,12,46,95,88,62,3,5,5,5,1,2
66,28,18,44,0,70,4,22,97,3,0,0,3,2,1
73,9,76,17,67,7,29,34,85,5,2,4,0,5,1
64,11,77,21,98,32,10,86,97,2,2,3,0,4,2
0,1,51,83,28,81,62,25,29,5,1,3,2,5,2
37,26,44,13,70,97,88,18,7,4,1,0,1,4,2
6,21,86,90,42,23,30,95,95,1,5,5,2,4,2
39,13,96,92,54,31,18,7,41,0,5,1,4,4,1
97,39,6,64,0,73,99,33,22,5,4,1,1,1,2
4,16,36,35,38,43,77,6,67,5,5,4,3,2,1
72,39,29,41,12,48,24,19,36,1,3,5,3,5,1
27,28,18,12,85,37,84,53,32,5,4,3,4,5,1
24,33,35,19,36,7,83,52,88,0,4,3,5,1,2
31,38,91,55,40,87,3,59,55,3,1,4,0,1,1
20,12,63,78,38,35,98,89,13,4,5,2,2,2,2
39,8,80,5,72,65,29,75,90,0,5,5,0,2,1
95,27,89,61,69,50,64,94,81,0,1,4,1,2,2
87,16,56,52,17,9,98,2,16,3,2,0,2,1,1
42,39,45,11,26,37,81,63,87,3,4,3,1,4,1
16,32,0,27,34,50,56,56,76,5,3,3,3,4,2
96,0,1,52,32,4,49,20,63,4,2,1,1,4,1
45,3,11,24,41,78,48,31,91,0,2,0,5,3,2
80,12,90,56,44,23,83,55,26,0,3,2,4,2,1
50,40,89,75,9,68,16,41,40,0,3,3,5,5,2
63,8,94,4,88,91,83,45,54,1,2,2,4,2,1
57,8,21,82,53,99,16,39,25,5,5,0,0,5,2
97,34,71,22,37,36,95,78,92,2,5,0,5,2,2
39,9,75,64,93,65,4,62,1,1,4,3,3,5,1
56,25,28,57,5,38,11,65,28,1,0,2,1,0,2
71,12,84,40,98,46,60,58,67,3,0,3,0,1,1
51,3,95,93,38,55,45,80,62,1,5,0,2,1,2
82,30,26,65,22,49,1,4,46,1,1,2,2,0,1
97,16,22,43,16,25,59,27,61,4,3,4,2,0,2
69,8,10,28,74,89,28,17,23,3,0,0,1,0,2
50,38,72,24,70,17,67,72,52,4,5,0,0,0,2
77,10,34,97,0,72,92,70,4,3,5,2,4,5,1
7,39,10,25,8,91,83,9,35,4,0,5,1,0,1
63,10,28,13,18,69,87,9,63,5,3,1,5,2,2
93,24,3,88,86,73,15,3,66,5,0,3,2,4,1
93,38,84,22,51,38,7,99,3,1,1,0,3,5,2
61,13,30,41,62,25,52,50,66,2,4,2,4,5,2
86,10,25,0,4,73,48,34,91,0,0,3,5,4,1
18,12,98,62,87,95,30,96,51,5,4,3,5,5,2
9,5,21,77,19,82,53,76,56,4,4,0,2,1,2
40,24,45,39,72,73,70,19,94,3,5,0,0,5,2
40,33,74,52,63,46,49,11,24,5,2,0,3,4,2
54,9,97,12,69,28,90,81,19,4,4,5,2,3,2
6,29,26,96,81,65,54,41,49,1,5,0,4,4,2
67,14,0,1,65,38,4,73,28,1,3,1,4,3,2
33,14,59,24,95,11,43,11,39,3,0,5,5,3,2
4,13,98,4,14,26,37,55,46,5,3,4,4,5,2
34,22,89,94,53,30,68,6,2,2,1,2,4,4,2
8,13,97,21,88,81,5,99,32,3,2,1,0,3,1
6,6,19,43,17,65,46,66,29,2,0,2,3,3,1
64,27,91,53,94,45,17,34,27,5,3,0,2,1,1
37,27,18,48,96,97,25,40,38,2,2,4,0,3,2
9,25,49,3,22,13,28,11,53,4,4,2,4,3,1
67,8,88,85,45,16,56,49,25,3,0,1,0,0,1
49,36,24,18,54,22,66,44,75,4,2,3,3,1,2
32,0,50,38,9,34,54,54,99,4,0,1,2,2,1
63,24,17,4,25,44,96,4,34,0,4,1,1,5,1
46,5,28,47,50,90,95,97,24,0,1,3,4,2,1
10,5,2,33,40,9,10,28,65,2,2,0,1,0,1
79,25,19,6,22,43,31,45,4,1,3,0,0,5,1
37,12,71,93,15,50,96,93,57,4,5,0,5,1,2
33,30,57,13,16,87,53,45,66,4,3,3,2,4,1
45,7,48,12,6,36,82,13,99,5,0,0,1,2,1
41,37,46,93,5,11,36,71,35,1,0,0,5,1,1
18,34,96,26,99,80,84,36,88,5,4,5,0,3,2
19,21,58,49,97,3,43,37,11,5,2,4,5,0,1
67,6,95,86,98,60,18,75,86,2,2,4,0,3,1
2,3,65,23,72,33,80,47,48,0,3,3,2,1,1
56,2,50,69,28,72,93,39,51,0,3,2,2,3,1
26,28,23,79,59,47,23,80,45,4,1,1,2,5,1
85,12,7,65,4,26,95,82,20,1,4,1,0,1,2
96,16,31,45,57,40,2,40,93,4,3,3,5,1,2
1,26,13,13,53,14,16,57,24,1,4,1,5,0,2
12,26,69,38,37,74,92,93,49,4,0,5,3,1,2
96,8,44,51,77,17,89,27,18,0,5,0,0,5,1
99,4,63,5,53,82,2,48,45,0,0,3,2,1,2
96,20,53,58,54,2,82,44,97,2,5,4,0,5,1
21,6,76,61,63,83,8,36,36,5,3,2,0,4,1
34,40,51,54,90,3,29,78,55,1,1,1,2,3,1
96,23,94,12,25,72,99,67,45,0,1,1,3,4,1
85,28,98,74,65,38,43,16,38,2,5,5,5,5,2
11,22,19,99,44,69,15,94,88,0,5,0,3,1,2
90,39,41,59,74,13,39,40,74,2,3,1,3,1,1
18,23,30,28,1,29,43,1,66,4,0,2,3,3,1
33,6,9,88,22,99,32,4,63,0,4,5,4,2,1
37,37,92,28,24,75,25,4,14,3,2,1,0,4,1
13,35,17,45,85,51,39,47,99,5,4,3,3,0,2
58,24,28,20,92,15,75,51,26,0,4,5,0,2,2
41,27,10,85,1,35,35,66,33,5,0,1,5,3,2
69,15,62,3,56,56,95,29,14,0,5,5,4,5,2
53,15,74,38,80,76,1,57,81,0,5,5,4,3,1
54,22,22,76,33,94,60,37,37,4,4,1,1,4,2
3,3,69,9,40,84,4,23,13,0,1,4,1,1,2
80,6,73,38,1,54,92,57,3,4,4,5,0,0,2
30,36,54,59,3,78,25,58,77,3,5,1,5,3,2
12,4,43,30,94,69,17,70,98,1,4,4,4,0,2
51,12,87,86,89,54,41,66,96,3,5,0,0,0,1
77,13,63,38,22,37,6,79,12,4,0,1,4,0,1
6,33,95,73,14,49,4,22,14,1,4,1,4,1,1
12,29,87,34,1,0,58,56,92,2,0,4,2,5,2
78,8,90,17,95,28,26,16,87,1,1,2,1,2,2
8,24,82,6,28,85,33,59,74,2,5,2,4,0,2
81,14,49,96,35,86,97,58,53,4,3,5,2,5,2
69,23,25,97,79,0,7,42,72,2,4,2,2,1,2
10,8,7,5,45,87,88,28,98,2,1,2,4,0,1
47,26,91,25,52,54,11,9,57,5,0,0,1,3,2
26,24,69,67,25,85,54,36,21,0,3,1,3,5,2
15,18,10,7,0,98,30,0,30,1,1,5,2,1,1
45,1,86,95,19,40,54,66,95,0,2,0,1,5,1
12,1,43,26,50,67,35,65,77,1,5,1,5,3,1
44,6,46,91,88,23,45,23,88,5,2,2,4,1,2
53,39,74,85,40,42,13,46,83,2,2,2,2,2,1
63,8,28,82,78,46,38,34,2,3,2,5,3,4,1
2,2,72,33,58,43,93,11,85,5,0,0,5,2,1
50,36,99,88,30,81,2,3,8,4,0,0,0,2,2
1,35,92,74,46,38,43,82,11,0,1,5,2,0,1
36,18,47,30,65,66,45,27,91,4,2,4,4,3,1
71,26,90,91,10,79,66,74,95,0,2,4,2,2,2
77,16,15,7,76,19,38,96,25,5,4,5,1,1,1
14,29,97,39,45,15,84,72,3,4,4,3,1,5,1
60,4,82,29,53,64,48,32,39,1,3,1,2,3,2
48,27,8,26,47,80,80,5,79,2,4,2,1,4,2
11,3,14,55,70,86,98,51,71,2,1,1,5,2,2
93,14,9,87,40,50,1,81,39,1,2,3,2,4,1
60,24,74,92,29,59,78,46,49,5,4,4,5,0,2
92,23,61,81,77,23,75,79,43,4,4,0,4,3,2
52,6,97,92,37,74,43,71,12,2,0,1,1,5,2
89,6,39,69,48,73,91,35,56,2,4,4,3,2,2
32,9,34,74,26,3,3,10,99,1,5,2,1,1,1
77,15,50,59,95,73,60,5,91,4,1,4,4,1,1
88,5,72,26,90,68,11,19,80,4,4,3,0,4,1
47,6,43,43,55,38,38,10,67,1,3,5,2,5,1
14,4,14,6,32,23,77,53,54,4,4,3,2,3,1
97,13,90,42,39,1,93,14,5,2,2,5,3,3,2
72,1,82,85,60,64,64,17,57,3,3,5,2,0,1
41,10,53,82,0,82,75,40,52,0,1,3,3,5,2
97,19,20,1,89,37,75,60,24,1,2,1,4,0,1
57,36,16,47,99,59,92,23,1,4,2,5,3,1,2
69,19,87,75,18,49,58,33,88,4,5,3,3,5,1
32,8,55,80,63,78,0,48,75,5,5,3,5,1,2
63,25,65,4,44,12,17,59,46,1,1,0,0,4,2
98,32,0,21,36,10,99,14,94,1,0,5,5,2,2
21,9,52,50,82,71,49,27,49,4,2,1,5,4,1
71,33,6,46,27,50,59,3,57,4,4,3,5,3,1
52,22,29,44,12,2,84,81,22,5,2,3,3,4,1
7,6,4,88,48,87,38,97,41,2,5,0,1,1,2
